From	To
Q96CP7	ENSG00000160606.11
P14222	ENSG00000180644.8
P29590	ENSG00000140464.20
Q9UKU9	ENSG00000136859.10
P21918	ENSG00000169676.6
Q15111	ENSG00000115896.17
Q5T0B9	ENSG00000160094.15
Q15046	ENSG00000065427.15
Q08AE8	ENSG00000134278.16
Q86T29	ENSG00000196458.11
P61604	ENSG00000115541.11
Q8N766	ENSG00000127463.16
Q13724	ENSG00000115275.15
Q8TBE1	ENSG00000143786.8
Q9UMR3	ENSG00000164532.11
Q9GZZ1	ENSG00000121579.14
P41271	ENSG00000158747.15
Q8IUA0	ENSG00000158901.12
O15130	ENSG00000139574.9
Q5D1E8	ENSG00000163874.11
O43557	ENSG00000125735.11
Q92610	ENSG00000166716.10
P20815	ENSG00000106258.16
Q9H1C7	ENSG00000120306.11
Q8NAC3	ENSG00000163702.21
Q9H2K8	ENSG00000135090.14
O75208	ENSG00000088682.14
Q9Y2Z2	ENSG00000135297.17
Q9Y6A5	ENSG00000013810.21
Q9Y5G2	ENSG00000253910.3
Q14157	ENSG00000143569.20
P10915	ENSG00000145681.11
Q02410	ENSG00000107282.9
Q5MAI5	ENSG00000205111.10
O60320	ENSG00000104059.5
Q9H987	ENSG00000166317.12
Q8N9F8	ENSG00000178187.8
Q687X5	ENSG00000127954.13
Q86X95	ENSG00000138433.16
Q8IYQ7	ENSG00000185875.13
Q9UJY4	ENSG00000103365.15
Q8IZK6	ENSG00000153898.13
Q5SNT2	ENSG00000188807.13
Q9NSN8	ENSG00000147481.17
O00231	ENSG00000108671.11
Q8WTR8	ENSG00000142233.14
Q8TDX7	ENSG00000151414.15
Q9NR90	ENSG00000187191.16
Q9H5L6	ENSG00000168152.13
Q7Z419	ENSG00000137393.10
P82675	ENSG00000144029.14
Q04941	ENSG00000102007.11
Q9GZU0	ENSG00000112308.14
Q6JVE6	ENSG00000187922.14
Q99684	ENSG00000162676.13
O43521	ENSG00000153094.26
Q9UL51	ENSG00000099822.3
P23193	ENSG00000187735.16
Q8TBZ0	ENSG00000168491.10
Q8WTV1	ENSG00000041988.16
Q4VC39	ENSG00000175202.6
P19021	ENSG00000145730.21
Q13794	ENSG00000141682.12
Q9UIJ7	ENSG00000147853.17
Q9HCI6	ENSG00000168116.14
Q53F39	ENSG00000154889.17
O60476	ENSG00000198162.12
Q68J44	ENSG00000188716.6
Q68J44	ENSG00000281660.1
Q96RB7	ENSG00000255223.5
Q6ZST4	ENSG00000214402.7
Q6L9W6	ENSG00000139044.12
Q9C035	ENSG00000132256.20
P17174	ENSG00000120053.12
Q8N5B7	ENSG00000139624.14
Q96AJ9	ENSG00000151532.15
Q9BQP9	ENSG00000131059.12
Q13347	ENSG00000084623.12
P0C672	ENSG00000231738.11
Q96A58	ENSG00000134533.6
Q9UDY2	ENSG00000119139.21
Q96SQ5	ENSG00000198466.12
O75820	ENSG00000136870.11
Q9NPA3	ENSG00000165175.17
Q9UFC0	ENSG00000161036.13
O00555	ENSG00000141837.23
Q5TDH0	ENSG00000197312.13
Q8N3T1	ENSG00000131386.20
O60353	ENSG00000164930.12
Q8NDW8	ENSG00000168026.19
Q2M3R5	ENSG00000176273.15
P60606	ENSG00000178531.6
O95886	ENSG00000116544.12
Q8N2R8	ENSG00000185112.6
P27037	ENSG00000121989.15
Q8IYR6	ENSG00000241697.5
Q5RI15	ENSG00000203667.10
Q92583	ENSG00000102970.11
P41595	ENSG00000135914.6
Q9Y5S9	ENSG00000265241.8
Q8TF20	ENSG00000182903.16
Q12756	ENSG00000130294.18
Q9NQ89	ENSG00000047621.12
Q9BTC8	ENSG00000057935.14
Q8N831	ENSG00000178021.11
Q86U10	ENSG00000166183.16
Q9UJA9	ENSG00000112796.10
Q5T4I8	ENSG00000137434.12
Q5T4I8	ENSG00000285312.1
P05160	ENSG00000143278.5
P05160	ENSG00000291998.1
P57775	ENSG00000107829.15
P31930	ENSG00000010256.12
Q9NPA0	ENSG00000134153.10
P34903	ENSG00000011677.13
A9UHW6	ENSG00000125457.15
O00341	ENSG00000162383.13
P36021	ENSG00000147100.11
P48681	ENSG00000132688.11
Q9NWB7	ENSG00000114446.5
Q9BXT6	ENSG00000073146.17
Q14953	ENSG00000275047.1
Q14953	ENSG00000274739.1
Q14953	ENSG00000277650.1
Q14953	ENSG00000288206.1
O43766	ENSG00000121897.15
P80723	ENSG00000176788.9
Q99798	ENSG00000100412.17
O75920	ENSG00000172058.16
O75920	ENSG00000205572.11
O75920	ENSG00000278839.4
O75920	ENSG00000277429.4
O75920	ENSG00000275581.4
P0C5Y4	ENSG00000204887.5
P0C5Y4	ENSG00000263242.2
Q8NFP9	ENSG00000172915.20
Q50LG9	ENSG00000254402.7
P12074	ENSG00000111775.3
P29460	ENSG00000113302.6
P43365	ENSG00000213401.10
P43365	ENSG00000292189.1
P07332	ENSG00000182511.12
P02753	ENSG00000138207.15
Q8NI17	ENSG00000164509.17
Q9BQI0	ENSG00000126878.13
Q6IA69	ENSG00000172890.13
P48551	ENSG00000159110.22
O60704	ENSG00000128294.16
Q9HBM1	ENSG00000152253.9
Q9HBM1	ENSG00000277909.4
Q8TBC5	ENSG00000121413.13
A6NKD9	ENSG00000205476.9
Q5T197	ENSG00000163357.11
Q8N8D7	ENSG00000185942.13
Q6V0L0	ENSG00000187553.10
Q149N8	ENSG00000146414.17
P28070	ENSG00000159377.11
P04430	ENSG00000240864.3
P04430	ENSG00000282282.1
Q5GFL6	ENSG00000165816.13
Q6UWB1	ENSG00000104998.4
Q6UWB1	ENSG00000288185.1
Q9BXP5	ENSG00000087087.20
P42704	ENSG00000138095.20
Q8WUH1	ENSG00000258289.10
P48200	ENSG00000136381.13
Q14764	ENSG00000013364.19
O60733	ENSG00000184381.20
P13765	ENSG00000243612.5
P13765	ENSG00000241106.8
P13765	ENSG00000241386.6
P13765	ENSG00000243496.6
P13765	ENSG00000241910.5
P13765	ENSG00000239457.6
Q7Z6I5	ENSG00000186451.2
O15552	ENSG00000126262.5
Q9UBW8	ENSG00000111652.10
Q1ED39	ENSG00000103550.14
Q8IZJ1	ENSG00000107731.12
Q7Z614	ENSG00000167208.16
P49763	ENSG00000119630.14
P41222	ENSG00000107317.13
Q7KZ85	ENSG00000109111.15
P56282	ENSG00000100479.14
Q7L2E3	ENSG00000132153.15
Q14114	ENSG00000157193.18
Q86VI1	ENSG00000179044.16
P40227	ENSG00000146731.11
P31629	ENSG00000010818.11
Q9H6U8	ENSG00000086848.15
O94972	ENSG00000108395.14
P10412	ENSG00000168298.7
Q96A32	ENSG00000180209.12
Q14511	ENSG00000111859.17
Q3C1V8	ENSG00000188909.5
Q60I27	ENSG00000178038.17
Q5SXM8	ENSG00000213221.5
Q9NPI1	ENSG00000166164.17
Q8IYJ3	ENSG00000142765.18
Q8NCA5	ENSG00000119812.20
P0CAP2	ENSG00000255529.9
Q9UGI0	ENSG00000019995.6
Q6VVB1	ENSG00000187566.6
Q8N394	ENSG00000179104.9
P49279	ENSG00000018280.18
Q9NV58	ENSG00000034677.13
Q8NHS4	ENSG00000162994.16
Q14410	ENSG00000196475.6
Q9Y5K6	ENSG00000198087.7
Q562E7	ENSG00000167716.19
Q562E7	ENSG00000276021.4
O75486	ENSG00000196284.18
P09234	ENSG00000124562.10
P51451	ENSG00000136573.16
P51451	ENSG00000285369.3
Q9P0L2	ENSG00000116141.17
Q6NT16	ENSG00000146409.12
Q6TFL3	ENSG00000164989.17
P36543	ENSG00000131100.13
Q8NDA8	ENSG00000179832.18
P17707	ENSG00000123505.20
Q9C0K3	ENSG00000106526.12
O60890	ENSG00000079482.14
Q9NRN9	ENSG00000138382.15
Q96D15	ENSG00000142552.8
O43374	ENSG00000105808.19
O14503	ENSG00000134107.5
Q9NQW8	ENSG00000170289.13
Q86XW9	ENSG00000181322.15
Q6DHV5	ENSG00000188649.16
Q96QF0	ENSG00000127328.22
Q6P4E1	ENSG00000166734.20
Q10587	ENSG00000167074.15
Q8N4V2	ENSG00000166111.10
A0A0A6YYG2	ENSG00000211724.3
Q9H6S0	ENSG00000047188.16
C9J1S8	ENSG00000223417.9
C9J1S8	ENSG00000233802.8
P09429	ENSG00000189403.15
Q96IG2	ENSG00000108306.13
P80748	ENSG00000211662.2
O60610	ENSG00000131504.18
P63313	ENSG00000034510.6
P49888	ENSG00000109193.12
P61009	ENSG00000129128.13
Q13491	ENSG00000046653.15
Q16650	ENSG00000136535.15
Q92466	ENSG00000134574.12
Q8TBC4	ENSG00000144744.18
Q92804	ENSG00000270647.7
Q92804	ENSG00000276833.2
Q5RL73	ENSG00000127993.16
Q15061	ENSG00000163811.12
Q96DP5	ENSG00000103707.10
Q0VF96	ENSG00000128849.11
Q8WXX5	ENSG00000213551.7
Q9NX47	ENSG00000198060.10
P56705	ENSG00000162552.15
Q8TER0	ENSG00000162804.15
Q9Y3A2	ENSG00000183520.12
O15347	ENSG00000029993.15
Q9Y6I4	ENSG00000140455.17
Q8IWU5	ENSG00000196562.16
O43763	ENSG00000115297.11
Q8IZQ1	ENSG00000163625.17
Q13442	ENSG00000106244.13
O75891	ENSG00000144908.14
P61086	ENSG00000078140.14
Q96M96	ENSG00000139132.16
A0A096LP55	ENSG00000233954.7
O60825	ENSG00000123836.15
Q9NR81	ENSG00000163947.12
Q9BQ49	ENSG00000214046.9
Q8IVH2	ENSG00000137166.18
Q16099	ENSG00000149403.13
O00584	ENSG00000026297.17
O43612	ENSG00000161610.1
Q12996	ENSG00000176102.13
Q9BUX1	ENSG00000128965.13
P43220	ENSG00000112164.6
P19013	ENSG00000170477.13
Q14520	ENSG00000148702.15
Q9BZJ8	ENSG00000156097.13
Q96A70	ENSG00000142920.18
Q96QH8	ENSG00000171478.8
Q96QH8	ENSG00000171489.11
Q92783	ENSG00000136738.15
P30291	ENSG00000166483.12
Q9Y485	ENSG00000172869.15
P01567	ENSG00000214042.1
Q15542	ENSG00000148835.12
P28067	ENSG00000204257.15
P28067	ENSG00000243215.7
P28067	ENSG00000242361.7
P28067	ENSG00000239463.7
P28067	ENSG00000242685.7
P28067	ENSG00000243189.7
P28067	ENSG00000243719.7
Q9NX05	ENSG00000184083.12
Q15628	ENSG00000102871.16
O14508	ENSG00000120833.14
P28221	ENSG00000179546.5
Q9NQH7	ENSG00000196236.13
Q9Y2Q0	ENSG00000124406.17
O43390	ENSG00000125944.22
O43390	ENSG00000282958.5
Q4KMQ1	ENSG00000176058.13
Q9NR34	ENSG00000117643.16
Q7Z6E9	ENSG00000122257.20
Q8NEY8	ENSG00000134283.18
Q8NCL9	ENSG00000198768.11
P01768	ENSG00000270550.1
P01768	ENSG00000282777.1
P07360	ENSG00000176919.13
O43752	ENSG00000135823.14
P08581	ENSG00000105976.16
O14983	ENSG00000196296.14
P07737	ENSG00000108518.8
P54756	ENSG00000145242.14
Q96S21	ENSG00000197562.10
Q8N135	ENSG00000153902.14
Q8NBP0	ENSG00000143643.13
Q9P2F5	ENSG00000173320.12
Q96FH0	ENSG00000254901.8
O43298	ENSG00000169155.10
P17947	ENSG00000066336.13
P16389	ENSG00000177301.16
Q8N755	ENSG00000162976.13
P43356	ENSG00000183305.14
P43356	ENSG00000268606.6
P43356	ENSG00000292187.1
Q9ULC4	ENSG00000232119.8
P50479	ENSG00000131435.13
P56748	ENSG00000156284.6
Q8NA66	ENSG00000176571.13
Q8NFV4	ENSG00000106077.19
O75663	ENSG00000143155.13
P62820	ENSG00000138069.18
O60220	ENSG00000126953.8
Q9H3H1	ENSG00000043514.17
Q8N2G6	ENSG00000165424.7
Q9P2U8	ENSG00000091664.9
Q08257	ENSG00000116791.14
Q9NSV4	ENSG00000139734.19
Q6PCB7	ENSG00000130304.17
P41161	ENSG00000244405.8
P02708	ENSG00000138435.16
Q8TDU9	ENSG00000173080.6
Q06587	ENSG00000204227.5
Q06587	ENSG00000206287.5
Q06587	ENSG00000226788.3
Q06587	ENSG00000231115.3
Q06587	ENSG00000228520.3
Q06587	ENSG00000235107.3
Q86T75	ENSG00000263956.8
Q8NBT2	ENSG00000161888.12
Q7M4L6	ENSG00000138606.20
P61225	ENSG00000181467.5
A6ND48	ENSG00000189181.6
Q8WZ64	ENSG00000047365.13
O15091	ENSG00000100890.16
Q9UHQ1	ENSG00000141562.19
Q9Y6Q1	ENSG00000077274.9
Q9UNA0	ENSG00000154736.6
O15327	ENSG00000109452.13
Q92615	ENSG00000107929.16
P28562	ENSG00000120129.6
P0C5Z0	ENSG00000277858.2
P0C5Z0	ENSG00000277745.1
Q99569	ENSG00000144283.23
Q6GMR7	ENSG00000165591.7
Q9H074	ENSG00000172239.14
B5ME19	ENSG00000205609.13
Q3KNT9	ENSG00000182896.13
Q3KNT9	ENSG00000288511.3
Q8TBX8	ENSG00000166908.18
Q9Y6W6	ENSG00000143507.18
Q8WXH0	ENSG00000054654.20
Q9NPC7	ENSG00000085274.16
Q9UJW3	ENSG00000142182.9
P32121	ENSG00000141480.18
O43819	ENSG00000284194.3
A5X5Y0	ENSG00000186038.9
O15259	ENSG00000144061.14
Q15427	ENSG00000143368.10
Q9NXW9	ENSG00000160993.4
Q9Y6T7	ENSG00000136267.14
Q9NSD7	ENSG00000182631.7
Q9NSD7	ENSG00000277069.2
P56134	ENSG00000241468.8
P05166	ENSG00000114054.14
Q9NQU5	ENSG00000137843.12
Q9UNY4	ENSG00000116830.12
Q6PIY5	ENSG00000198520.12
P31483	ENSG00000116001.17
Q8WWQ8	ENSG00000136011.15
P55145	ENSG00000145050.19
Q7Z2T5	ENSG00000121486.12
P60709	ENSG00000075624.17
P10147	ENSG00000278567.2
P10147	ENSG00000277632.2
P10147	ENSG00000274221.2
P15391	ENSG00000177455.15
O94964	ENSG00000149639.15
Q99895	ENSG00000162438.12
Q13188	ENSG00000104375.17
Q7Z5B4	ENSG00000166405.16
Q8IZM9	ENSG00000139974.17
P17936	ENSG00000146674.16
P04066	ENSG00000179163.12
Q2VPK5	ENSG00000174177.13
Q9Y2D0	ENSG00000169239.14
O15198	ENSG00000120693.16
Q9NUQ7	ENSG00000109775.11
O75791	ENSG00000100351.17
O75631	ENSG00000100373.10
P84103	ENSG00000112081.17
Q8N6D5	ENSG00000154065.17
Q13363	ENSG00000159692.18
O00186	ENSG00000116266.11
Q96N20	ENSG00000162086.16
Q16576	ENSG00000102054.18
O60487	ENSG00000149573.9
Q15813	ENSG00000284770.2
Q9UBC5	ENSG00000166866.13
P21579	ENSG00000067715.15
Q9NPA2	ENSG00000008516.18
Q8WXG9	ENSG00000164199.18
Q9Y426	ENSG00000157617.17
O60931	ENSG00000040531.16
P15259	ENSG00000164708.6
P42702	ENSG00000113594.10
P12694	ENSG00000248098.12
P22087	ENSG00000105202.9
P22087	ENSG00000280548.4
O60262	ENSG00000176533.13
P29120	ENSG00000175426.11
Q9BQ50	ENSG00000183479.13
O95630	ENSG00000124356.17
Q8WVI7	ENSG00000150722.11
Q7Z3Y8	ENSG00000171446.7
Q8TAF8	ENSG00000197753.11
O75436	ENSG00000122958.15
O15266	ENSG00000185960.15
O15266	ENSG00000292354.1
O94768	ENSG00000081320.12
Q96HS1	ENSG00000247077.8
P39019	ENSG00000105372.8
Q8TD57	ENSG00000158486.15
Q9NYZ3	ENSG00000075218.19
Q9HAU4	ENSG00000108854.16
Q09019	ENSG00000185800.12
Q9Y5S2	ENSG00000198752.11
Q68DY1	ENSG00000188171.17
A2RUS2	ENSG00000105339.11
Q9H900	ENSG00000174442.12
Q9HCM9	ENSG00000204599.16
Q9HCM9	ENSG00000206495.12
Q9HCM9	ENSG00000224994.10
Q9HCM9	ENSG00000229929.10
Q9HCM9	ENSG00000230308.10
Q9HCM9	ENSG00000232839.10
Q9HCM9	ENSG00000226437.10
P51124	ENSG00000197540.8
Q5SW79	ENSG00000143702.17
Q5SW79	ENSG00000276725.4
O95786	ENSG00000107201.12
Q5I0G3	ENSG00000138400.13
Q8TCE9	ENSG00000006659.13
Q460N5	ENSG00000173193.15
P58012	ENSG00000183770.7
Q6ZNC4	ENSG00000164684.13
A4D2B0	ENSG00000214309.5
Q9P1Y6	ENSG00000070047.13
Q9P1Y6	ENSG00000274780.2
P45985	ENSG00000065559.15
Q9H444	ENSG00000101421.4
Q9Y3E0	ENSG00000111711.10
Q02153	ENSG00000061918.14
Q8TCT7	ENSG00000005206.17
Q5T1A1	ENSG00000163354.15
P08183	ENSG00000085563.15
Q8TF44	ENSG00000183186.8
Q9NXV6	ENSG00000168564.6
Q9NZT2	ENSG00000060491.17
P28698	ENSG00000099326.9
Q96B36	ENSG00000204673.11
Q9NYA4	ENSG00000108389.10
Q9HAS0	ENSG00000108666.11
Q15051	ENSG00000173226.17
Q9BQ70	ENSG00000141002.20
Q92949	ENSG00000129654.8
O95833	ENSG00000169583.13
Q9HBJ0	ENSG00000170965.10
P19086	ENSG00000128266.9
Q6P2C8	ENSG00000160563.14
O94955	ENSG00000164292.13
Q68DE3	ENSG00000176542.10
Q5FWF5	ENSG00000141446.11
O43526	ENSG00000075043.21
P30926	ENSG00000117971.12
P37198	ENSG00000213024.13
O15360	ENSG00000187741.16
Q6ZVL6	ENSG00000110427.17
Q2Q1W2	ENSG00000206557.6
Q2Q1W2	ENSG00000291501.1
Q9BWC9	ENSG00000173581.8
P12111	ENSG00000163359.17
Q76KP1	ENSG00000182272.12
O95256	ENSG00000115607.10
Q15287	ENSG00000205937.12
P42331	ENSG00000163219.12
Q99678	ENSG00000204882.4
Q99678	ENSG00000275181.2
Q99678	ENSG00000291465.1
Q8N7R7	ENSG00000163249.13
P32519	ENSG00000120690.16
Q15398	ENSG00000126787.13
Q8N6D2	ENSG00000180537.13
Q15672	ENSG00000122691.13
Q13115	ENSG00000120875.9
Q99653	ENSG00000187446.12
Q8NFZ0	ENSG00000134452.20
Q8NCX0	ENSG00000144395.18
P55103	ENSG00000175189.4
Q9UBT7	ENSG00000119326.15
P23760	ENSG00000135903.20
Q6IQ26	ENSG00000184014.9
O43490	ENSG00000007062.12
Q9H158	ENSG00000248383.5
Q9H158	ENSG00000291670.1
O60759	ENSG00000115165.10
Q8N6C5	ENSG00000147255.19
Q5T6F2	ENSG00000137073.24
Q13698	ENSG00000081248.13
A1E959	ENSG00000109205.17
O95500	ENSG00000159261.12
Q15742	ENSG00000166886.13
O14775	ENSG00000069966.19
O43304	ENSG00000103184.12
Q9HCM3	ENSG00000122778.10
Q9UHX1	ENSG00000179950.15
Q6XE24	ENSG00000144642.22
Q86Y56	ENSG00000164818.16
Q92569	ENSG00000117461.15
Q53H96	ENSG00000104524.14
Q53H96	ENSG00000276657.2
Q9NRZ7	ENSG00000160216.21
P50552	ENSG00000125753.15
Q8TCT9	ENSG00000101294.19
Q6XYB7	ENSG00000179528.16
O94952	ENSG00000135108.16
Q16798	ENSG00000151376.19
Q16829	ENSG00000164086.10
P02458	ENSG00000139219.19
Q3ZCN5	ENSG00000165899.12
Q8N9L9	ENSG00000177465.5
P54762	ENSG00000154928.19
Q9H501	ENSG00000089048.15
Q8WWZ8	ENSG00000138315.13
Q9UHX3	ENSG00000127507.18
O75771	ENSG00000185379.21
Q9P265	ENSG00000066084.13
Q6ZVC0	ENSG00000166924.9
Q5K651	ENSG00000205413.8
P49721	ENSG00000126067.12
Q6P4F2	ENSG00000267673.7
Q3L8U1	ENSG00000177200.18
Q6PIL6	ENSG00000185774.17
A1A4S6	ENSG00000071205.12
Q6PJI9	ENSG00000103091.15
O15354	ENSG00000170775.3
P55318	ENSG00000170608.3
Q96DI7	ENSG00000060688.13
Q8TBP5	ENSG00000174132.10
Q96KP6	ENSG00000050730.16
P30203	ENSG00000013725.14
Q969S0	ENSG00000205060.11
P00734	ENSG00000180210.15
O95382	ENSG00000142733.18
P49788	ENSG00000118849.10
P28360	ENSG00000163132.8
Q9H2J4	ENSG00000115539.14
Q9NSI6	ENSG00000185658.14
Q13948	ENSG00000257923.12
Q8NCJ5	ENSG00000167778.9
Q15327	ENSG00000148677.7
Q8TET4	ENSG00000214013.10
O43172	ENSG00000136875.13
P09769	ENSG00000000938.13
Q0D2K0	ENSG00000172548.15
Q92608	ENSG00000134516.20
Q7Z7N9	ENSG00000185475.11
Q96MR9	ENSG00000198028.4
P10082	ENSG00000131096.11
O43364	ENSG00000105996.7
Q8N8X9	ENSG00000173212.5
P50222	ENSG00000106511.6
Q3SYG4	ENSG00000122507.21
Q8WWQ0	ENSG00000146247.15
Q93034	ENSG00000166266.14
Q9HB55	ENSG00000021461.18
Q9UMR5	ENSG00000221988.13
Q9UMR5	ENSG00000206329.15
Q9UMR5	ENSG00000236649.10
Q9UMR5	ENSG00000168452.21
Q9UMR5	ENSG00000228116.9
Q9UMR5	ENSG00000231618.10
Q9UMR5	ENSG00000206256.14
Q9UMR5	ENSG00000227600.11
Q8IVQ6	ENSG00000175893.12
Q9UKX3	ENSG00000006788.14
Q8N1F7	ENSG00000102900.13
Q9BZB8	ENSG00000214575.10
Q9BZB8	ENSG00000277445.4
Q9H8X2	ENSG00000127080.10
P38159	ENSG00000147274.14
P08047	ENSG00000185591.10
Q8IW93	ENSG00000142632.17
Q8IW93	ENSG00000291381.1
Q9H0U4	ENSG00000174903.16
Q6UB98	ENSG00000101745.17
P18848	ENSG00000128272.18
Q8NHV4	ENSG00000139350.12
Q9Y6Y1	ENSG00000171735.21
Q01850	ENSG00000140743.8
P46736	ENSG00000185515.16
O15431	ENSG00000136868.11
Q9UF11	ENSG00000021300.14
O76082	ENSG00000197375.14
Q8N2S1	ENSG00000090006.18
Q5T7N2	ENSG00000240563.2
Q8TD23	ENSG00000197372.10
Q9C000	ENSG00000091592.17
P35613	ENSG00000172270.22
Q8IXQ6	ENSG00000138496.17
Q9HAV7	ENSG00000109519.14
Q7L3T8	ENSG00000162396.6
Q6ZW13	ENSG00000159761.15
P36537	ENSG00000109181.12
P36537	ENSG00000275190.3
O15178	ENSG00000164458.10
Q9Y4Z2	ENSG00000122859.5
Q96EK6	ENSG00000100522.10
P11117	ENSG00000134575.13
Q15319	ENSG00000091010.6
Q9ULL1	ENSG00000120278.17
Q9UJ72	ENSG00000109511.12
P30046	ENSG00000099977.16
P30046	ENSG00000275003.3
P43355	ENSG00000198681.7
Q8N5X7	ENSG00000163412.13
Q96A98	ENSG00000142538.2
P13073	ENSG00000131143.10
Q6ZR08	ENSG00000174844.15
Q9BW61	ENSG00000130311.11
Q9Y5B6	ENSG00000159086.15
Q9Y5B6	ENSG00000263141.5
O75638	ENSG00000126890.14
Q5SQ64	ENSG00000204424.10
Q5SQ64	ENSG00000243804.1
Q5SQ64	ENSG00000241822.3
Q5SQ64	ENSG00000239741.3
Q5SQ64	ENSG00000240008.1
Q5SQ64	ENSG00000240957.1
Q5SQ64	ENSG00000243003.3
Q9Y2J2	ENSG00000082397.18
Q9UBY0	ENSG00000115616.3
O94900	ENSG00000198846.6
Q8IWX8	ENSG00000085872.15
Q9H4Q3	ENSG00000112238.12
Q9UBI4	ENSG00000067221.14
Q969K3	ENSG00000170633.17
Q17RY6	ENSG00000160886.13
O75618	ENSG00000158796.17
Q8WXW3	ENSG00000083535.16
Q16799	ENSG00000139970.18
Q96CF2	ENSG00000164695.5
Q13639	ENSG00000164270.19
Q9NV64	ENSG00000176142.13
Q9UI47	ENSG00000183230.18
Q96JN0	ENSG00000196233.14
Q96LT7	ENSG00000147894.17
Q6IA17	ENSG00000185187.14
Q8WUT9	ENSG00000077713.19
Q9Y606	ENSG00000177192.14
Q9UGN4	ENSG00000167851.15
Q9UGN4	ENSG00000291918.1
Q9NPJ6	ENSG00000136146.15
Q15012	ENSG00000068697.7
P51148	ENSG00000108774.15
P10916	ENSG00000111245.18
O43167	ENSG00000112365.6
P41159	ENSG00000174697.5
P98175	ENSG00000182872.16
P00751	ENSG00000241253.8
P00751	ENSG00000239754.9
P00751	ENSG00000242335.8
P00751	ENSG00000243570.9
P00751	ENSG00000243649.10
P00751	ENSG00000241534.9
P41247	ENSG00000006757.12
Q8TAT6	ENSG00000182446.15
O60232	ENSG00000173465.8
P0DMP2	ENSG00000196369.12
Q6NT89	ENSG00000253368.4
Q9UL17	ENSG00000073861.3
Q9NUN7	ENSG00000078124.13
Q5JSP0	ENSG00000127084.19
P46783	ENSG00000124614.17
Q2VWP7	ENSG00000166450.13
P13611	ENSG00000038427.16
Q14213	ENSG00000105246.6
Q8NFW5	ENSG00000197587.12
Q86UR5	ENSG00000079841.20
Q9UEU0	ENSG00000100568.11
Q7Z3G6	ENSG00000163637.13
Q9UBW5	ENSG00000110934.13
Q9ULZ2	ENSG00000035720.8
P04732	ENSG00000169715.15
Q8WXF0	ENSG00000154548.9
Q9ULW0	ENSG00000088325.16
Q9NW38	ENSG00000115392.13
Q8WUX9	ENSG00000147457.14
Q86WK9	ENSG00000182749.6
Q8IVM8	ENSG00000149742.10
O00187	ENSG00000009724.18
Q8N6G6	ENSG00000178031.18
Q5VX71	ENSG00000143502.16
P16671	ENSG00000135218.19
Q13443	ENSG00000168615.13
P48634	ENSG00000204469.13
P48634	ENSG00000206427.11
P48634	ENSG00000226618.9
P48634	ENSG00000231370.9
P48634	ENSG00000231825.9
P48634	ENSG00000225164.9
P48634	ENSG00000225748.9
Q96IY1	ENSG00000117697.15
Q9ULW2	ENSG00000111432.5
Q86VH4	ENSG00000176204.14
P18859	ENSG00000154723.13
O15318	ENSG00000113356.13
Q13868	ENSG00000130713.17
Q9NYJ8	ENSG00000055208.20
Q9UI40	ENSG00000155886.12
Q13349	ENSG00000156886.12
Q9UBK2	ENSG00000109819.9
Q9UHE8	ENSG00000164647.9
Q8IZN3	ENSG00000175048.17
Q8N139	ENSG00000154262.13
A0A0J9YXG5	ENSG00000281958.1
A0A0J9YXG5	ENSG00000282273.1
Q9BWD1	ENSG00000120437.9
Q96BR1	ENSG00000104205.16
Q9Y6D5	ENSG00000124198.10
Q9BYD1	ENSG00000172172.8
P24666	ENSG00000143727.16
Q9H7N4	ENSG00000126461.15
Q504Y0	ENSG00000148482.12
O75943	ENSG00000152942.19
O75943	ENSG00000276618.4
P27824	ENSG00000127022.16
P27824	ENSG00000283777.2
Q96S94	ENSG00000221978.13
Q9NWA0	ENSG00000141026.6
O95258	ENSG00000102078.16
P02794	ENSG00000167996.16
P06132	ENSG00000126088.14
P57077	ENSG00000156265.17
P57077	ENSG00000291525.1
P78537	ENSG00000135441.8
Q96IT1	ENSG00000162714.13
Q96IT1	ENSG00000291884.1
P01024	ENSG00000125730.18
Q6ZWI9	ENSG00000251258.2
Q96GD3	ENSG00000010803.17
Q9Y6E2	ENSG00000136261.16
Q96JI7	ENSG00000104133.16
P48029	ENSG00000130821.17
Q5JVG2	ENSG00000127081.14
Q9UJ70	ENSG00000124357.13
Q86XS5	ENSG00000187151.7
P56524	ENSG00000068024.18
P22891	ENSG00000126231.15
Q9NPD3	ENSG00000178896.9
Q96MN9	ENSG00000265763.4
O60330	ENSG00000253159.3
Q9H081	ENSG00000167842.16
P49321	ENSG00000132780.17
P30040	ENSG00000089248.7
P55291	ENSG00000129910.8
Q9NZU5	ENSG00000071282.12
Q7Z7M9	ENSG00000136542.9
Q9NRE2	ENSG00000182463.17
Q5JWF2	ENSG00000087460.29
Q96FE5	ENSG00000169783.13
Q96DC8	ENSG00000134463.15
Q92833	ENSG00000008083.14
Q9H1B7	ENSG00000119669.5
Q13459	ENSG00000099331.14
O95563	ENSG00000143158.11
Q02156	ENSG00000171132.14
O14901	ENSG00000172059.11
Q9GZL7	ENSG00000138442.11
P27105	ENSG00000148175.13
P49619	ENSG00000058866.15
Q8NEB5	ENSG00000147535.17
Q9UI32	ENSG00000135423.13
Q53SF7	ENSG00000082438.18
Q6STE5	ENSG00000082014.17
Q9NZL3	ENSG00000267680.6
O43684	ENSG00000154473.18
Q6V1X1	ENSG00000074603.19
